Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
32022.237748810567,7.740491061188286,4.503275660775579,6.3966082963253,62686.537135976825,1585740.1937805878,"3352 Oak St, City 925, State 40038"
54180.962344645144,8.214570937922248,8.8413162042384,2.772860757373838,31334.518493275824,1689650.4502458503,"6216 Oak St, City 926, State 19143"
78747.07931947801,7.387357831291461,5.942031820379786,6.307374061713471,7489.969429444314,1924160.3365355907,"1225 Oak St, City 927, State 92016"
87013.03978435326,6.91599568204154,7.039542098422358,3.6469366099329816,8152.328978105982,1900263.4045732215,"4359 Oak St, City 928, State 88737"
53209.89168898821,9.139752751616093,9.110641112863014,3.840667949905691,23454.688909695287,2143727.6440922287,"3142 Main St, City 929, State 87006"
42542.046666554175,2.6290136879180643,9.045361006439673,2.1956612724192968,45892.944257034964,1456669.7371445019,"172 Oak St, City 930, State 40090"
105143.72131193693,4.6473181262415615,5.600637026705012,3.634393948826598,42972.65129674652,1969017.7056409454,"9093 Pine St, City 931, State 74004"
118596.1962633197,3.9862998370467677,4.462222249003902,6.44181841400632,46198.80615135628,2146212.4197244924,"8934 Pine St, City 932, State 50305"
77312.11640724173,9.904111696523373,8.426022544100164,2.1277370056080205,51623.393175586934,2305680.173441378,"8583 Maple St, City 933, State 41858"
45451.13572634732,5.115118237334988,6.031561425214918,4.031637365233626,6237.0964835279965,1149850.0537849148,"4671 Pine St, City 934, State 13481"
54507.65938674321,7.86090159392319,4.344293954913029,2.1569981490637056,11830.563686208787,1326617.9476479786,"1570 Oak St, City 935, State 17931"
31655.160889272007,7.477801311048037,9.330977396220051,3.8546171255453245,28366.42436876882,1753522.5178103144,"8648 Maple St, City 936, State 18635"
112286.89259044491,3.696649899819022,4.386729359687612,2.863203203901456,15065.899838902813,1725052.9703387124,"3482 Pine St, City 937, State 32077"
40597.5974601127,3.9119814416924106,3.1806501773386175,3.2610919663418603,9895.80276539602,1140341.4713276955,"1418 Main St, City 938, State 83212"
81886.48279628283,4.250276508424273,3.1419598163719398,6.387991865807095,46662.68573982657,1662300.2634822356,"7012 Oak St, City 939, State 27054"
54664.96986184854,5.289018226075034,7.35620749517985,4.1802461031094555,57996.87103692144,1725051.6276803263,"5414 Oak St, City 940, State 28668"
79876.02022642142,3.8746005252042144,7.6317254250227125,3.368989957009561,53920.73273322836,2034726.0506816222,"5441 Pine St, City 941, State 61939"
88627.83495166778,2.1572118619747824,5.1772919353988875,4.9466918897527385,58107.585609596645,2008022.7208703381,"7858 Pine St, City 942, State 41898"
104676.76233364815,9.035144454457564,5.240076924729443,2.710534799162912,48280.67536376202,2282090.046705802,"978 Oak St, City 943, State 97473"
48577.91445845429,9.724878651047073,5.3764574054195995,3.2969580371042793,52797.44591792314,1891078.5801955345,"8335 Main St, City 944, State 33836"
30989.624579263244,4.732563096252544,7.761109827312151,4.731239838014442,22665.620323539584,1590342.0176120591,"8912 Pine St, City 945, State 34993"
42319.70670619266,4.708055035403783,3.4069365371878,3.1876152092403442,69545.52235847068,1282324.9418839456,"9297 Main St, City 946, State 82496"
111001.67776632946,2.056734502194968,9.50381446883928,5.395638687004366,16905.76754210266,2313395.7920067883,"7545 Maple St, City 947, State 32289"
108650.10698062637,7.442005506642992,4.557647309242125,4.457456511297613,18942.101835309863,1899300.2834629063,"8965 Oak St, City 948, State 35644"
83767.17919532774,8.60351916598903,9.997712436694645,5.8599453512734545,23779.919068030045,2404852.954245293,"4224 Oak St, City 949, State 44341"
84046.5174390288,3.1728664028800253,4.200658856510309,6.741222678612343,68396.60795692762,1872249.1341466405,"4973 Oak St, City 950, State 33903"
89853.30070916298,3.277330794937206,8.400825201186642,2.579024446737039,69238.75830800389,2282325.108179758,"2654 Main St, City 951, State 44979"
45783.41507611046,8.320665999771503,4.563887814507375,3.6733250499227244,56668.09373092234,1749743.847361047,"9751 Maple St, City 952, State 75109"
112297.07513324638,6.930325986833157,3.5659276115027776,3.597745314392033,45888.74390637619,2149115.6736114263,"5544 Main St, City 953, State 94151"
67689.34724028659,2.358884461021736,9.124533270454542,2.7559145966862713,38804.06738699987,1831340.9218741853,"9018 Maple St, City 954, State 41701"
64482.46754245477,6.980375923698253,9.011258814336244,6.051515686667354,68090.35496964498,2287578.2898768005,"7691 Maple St, City 955, State 14226"
76702.59347545539,4.4713417827501285,5.82499274714721,5.79939352019395,50215.48218578609,1887828.7473362407,"8889 Oak St, City 956, State 76349"
34226.937009754954,4.9498012437667676,7.916772997782988,4.4221273541719945,66407.45834119196,1681682.8103288563,"3838 Maple St, City 957, State 37003"
44965.50318804715,8.157851346375042,6.89946152878742,4.688853888973048,25575.801966045554,1822306.965226881,"1084 Maple St, City 958, State 68527"
96423.02547837334,8.487481541380884,8.970692795716243,2.2977206900124814,26695.361497521768,2464957.1656658775,"5567 Oak St, City 959, State 78160"
37451.88011326138,5.202853014718645,5.2053917852305815,4.777536761635228,60557.09861769831,1483038.4708543203,"5506 Oak St, City 960, State 17549"
84283.68985197494,9.577223488050837,6.665706799992896,5.956707620098182,14740.569838044134,2131122.3350159633,"2733 Oak St, City 961, State 20203"
52081.41987131888,5.251701743616578,6.397606598431853,4.869137867919286,66485.31098424492,1781874.0272046467,"9441 Pine St, City 962, State 21928"
65036.60526377789,8.17468828184088,5.477340783798011,3.3265318506020947,37985.83305312149,1625843.0060236144,"7778 Pine St, City 963, State 34587"
55982.43630936299,5.8710181165140725,9.240185451894606,5.337741361671686,65216.902107940354,2045163.2986995536,"3608 Main St, City 964, State 76045"
62010.54448184543,9.180258612176672,4.161145472637749,3.8074421498262385,26891.531267177852,1820661.3541737946,"9461 Maple St, City 965, State 87994"
94714.1314665821,9.262089949201428,4.046560476644873,4.724366421428677,51537.328769060805,2058410.6992424654,"5746 Main St, City 966, State 80446"
56740.95440608575,2.699334462968671,7.03836674725926,4.437826816394624,36386.88292822483,1791969.172353125,"6573 Maple St, City 967, State 47068"
80976.41762672074,9.491946650481806,7.602459609894594,3.9058750048259006,45742.23596595575,2355658.338516359,"9082 Pine St, City 968, State 94872"
72844.53619791896,8.604278732163326,4.362334780271956,5.5943899019706755,37784.212054044896,1904548.653393078,"5697 Maple St, City 969, State 61896"
89730.40488263834,8.330485714501336,5.735022095782369,6.419380559929409,67862.51512913848,2360608.4232552564,"9701 Main St, City 970, State 70681"
114314.67653922823,3.6072907174841795,9.625946900851206,2.0260625923846245,49986.85085790462,2312582.515762147,"3034 Maple St, City 971, State 52727"
95931.48874892252,8.44095367003732,4.726321958834718,6.668082596151836,21335.732960710502,2039666.595163506,"9325 Main St, City 972, State 76737"
49344.63407316811,8.801061877480294,7.678524914821758,4.557575680416125,64128.999923830495,2149293.6088552484,"249 Pine St, City 973, State 36471"
32806.48215551562,4.313202675633208,8.181045755883137,5.503659401816326,24111.932980081783,1422425.1288450127,"5277 Oak St, City 974, State 78211"
53603.76398698425,9.618080626898589,6.136900896256117,6.2781228308793855,29154.331454555657,1948122.2608093012,"9477 Pine St, City 975, State 84048"
83557.01376302293,2.398881171193314,9.562681907317081,4.33551846157135,11638.04037131387,1771080.4855352654,"7295 Pine St, City 976, State 53858"
34628.32321358253,3.1992740259771173,8.156597146531533,6.174870366824451,63497.8237867524,1541694.0938481982,"510 Pine St, City 977, State 27024"
74672.96224811126,6.3006491044121145,6.205472059026285,2.888099097276011,23597.281509811095,1952967.6894497885,"3251 Pine St, City 978, State 61871"
83715.85640252003,6.6063397689784775,6.985346412432658,2.795837672399072,21829.645165539852,1918142.9068443757,"3904 Oak St, City 979, State 35887"
60081.95017352648,7.161200666407227,7.848294103975705,5.287356844280768,64817.068869672,2015599.1243510316,"3337 Maple St, City 980, State 27802"
99382.09833712397,2.1357530345237317,7.145331263004527,6.350715027758686,57359.24605632717,2285826.8999520815,"7600 Maple St, City 981, State 29843"
39593.842782039465,9.682934196977042,9.150883086782532,6.462130887680197,14170.129898759336,2001452.5162324025,"4905 Main St, City 982, State 50080"
36762.40035622279,2.356704741873152,5.498220635962808,5.218702291886233,55006.09275373924,1448983.880583917,"7343 Pine St, City 983, State 52297"
95536.9880583243,3.144495621787219,5.099200180390635,4.627446151046588,64347.151373496396,1924100.0255615236,"5249 Oak St, City 984, State 10346"
74594.21845855787,2.112116140208456,4.49687222646685,3.656965438482581,10103.229183698355,1342831.1211925512,"117 Maple St, City 985, State 19612"
91956.21567849624,6.5348674663527575,3.264480776452166,6.900002077996657,58638.97466879725,2038821.8102751325,"3083 Oak St, City 986, State 11631"
69134.46047433716,9.458135071367778,3.3010977506603876,3.5984784333312523,40582.30337174864,1808644.982437996,"2000 Pine St, City 987, State 25452"
52176.182991519614,7.327577328643714,9.09038635176498,5.720930536157966,48497.834209622044,1978640.334219576,"7270 Oak St, City 988, State 88105"
103719.20859067797,8.581259747843418,7.748752024841351,4.659908999525004,37035.532028820904,2428203.876478183,"8133 Maple St, City 989, State 45472"
101947.42910720814,2.1062496276686407,7.623726908055403,5.042561712626734,50357.200518843114,2164486.909152704,"5541 Pine St, City 990, State 51170"
92522.68237689842,6.336122387837809,7.302499732544202,3.967402752943131,7216.361008338959,2110013.7850319245,"9883 Oak St, City 991, State 90379"
54493.062350696644,5.676503820044175,8.944534012858734,6.824115627361239,54575.93700951344,2097368.27229979,"3148 Maple St, City 992, State 18057"
83120.76001821784,5.991743553766344,6.3618684796593925,4.858411630496356,7167.340360832297,1670653.14247877,"2500 Maple St, City 993, State 70014"
62487.65072460241,2.5777054826815036,9.092875799908102,6.68893815229395,34594.49010357732,1833469.4096109138,"5067 Oak St, City 994, State 71457"
38242.386599397076,7.47548288855446,5.516115183275675,2.0379570808695706,14812.724553469166,1239811.2232788391,"9507 Oak St, City 995, State 45013"
112558.22179160186,6.025763318869076,9.486952530373634,4.863352915955605,58532.32802783496,2681197.555968373,"1186 Main St, City 996, State 84111"
42313.67678270653,8.121190798890112,7.890598860568681,5.585934448626357,25387.959096418457,1847277.380608453,"1522 Pine St, City 997, State 90938"
115521.36184387222,5.882325072493723,4.80023995217099,5.72540085581109,34516.08039928161,2187847.0944688525,"4178 Maple St, City 998, State 81236"
70140.51956621601,3.1950530898114566,6.948594451820376,6.524884408908407,32868.79818439025,1750323.2264247814,"7574 Oak St, City 999, State 64698"
46661.96359547577,7.186055632622576,6.731213930417789,2.0220080450189313,55212.627769505925,1708059.8915210057,"9677 Pine St, City 1000, State 37103"
78771.08526405224,3.37909089684133,3.965291752112338,2.0016507962973824,36274.38338673841,1536202.1058219648,"4824 Pine St, City 1001, State 73101"
108565.12522887674,8.97915650683852,7.138700340254299,4.361317303976076,56282.29177567249,2453946.1176769915,"526 Maple St, City 1002, State 58326"
95900.2397768605,6.904929912553932,5.203499366018706,2.146468525026853,9778.03799217389,1711941.9783125366,"6412 Pine St, City 1003, State 85104"
102590.50330753048,3.257631068455634,3.366441367667217,6.872662768311873,17453.60791369468,1546535.9142737584,"4407 Oak St, City 1004, State 67178"
89290.50300396456,9.698704459849655,9.640593103945953,3.1103258727069596,40849.726227013445,2573364.321837969,"4877 Main St, City 1005, State 40871"
92304.89080660672,6.146923706682565,7.490432583450015,4.363323646824224,66560.74110892517,2342969.7393890456,"1994 Maple St, City 1006, State 54895"
106427.60864087874,2.58318761497324,9.13843252309593,2.305688150061118,9859.26003691572,2079228.1148259533,"8649 Main St, City 1007, State 56306"
52470.12079732673,7.014663235320538,7.732392035092772,4.610242080856293,7800.4740501961805,1797855.2540186807,"9644 Pine St, City 1008, State 86554"
74048.24672788265,4.025591256102482,5.498885844980791,3.8997806257370424,15175.79387031062,1448998.4848368366,"4214 Main St, City 1009, State 97843"
49908.8497637642,8.42954761501842,6.58881650630168,2.2233001443861187,46674.953375910176,1574181.88251833,"6366 Main St, City 1010, State 32590"
118890.12071969823,8.542576588529524,7.730227322430239,3.6756213334811236,30934.539583566067,2537812.751992051,"7502 Pine St, City 1011, State 12192"
114965.3405717952,9.831578846837296,9.721766276410062,3.957180101114278,58660.9046621496,2860320.7140611415,"5050 Oak St, City 1012, State 40617"
33548.41302316553,6.01495624819603,4.775686213851875,6.9496074563747,9675.654846288777,1102022.6567050163,"2829 Maple St, City 1013, State 41682"
93501.76552641197,5.639655037821897,9.124839410368825,3.0394293595968773,17766.91564295557,2162957.1252014516,"4075 Maple St, City 1014, State 20250"
113272.34856740992,8.027804843571845,9.468544637059885,4.723898076850499,24501.716355218217,2515800.5276591317,"69 Pine St, City 1015, State 77173"
46251.78106146002,3.0597652507354125,7.692908602612696,6.9365777459931435,45737.455634771046,1587014.5659402777,"5664 Oak St, City 1016, State 16251"
81115.07074973665,6.375324110344994,9.518866391809365,5.960096039700676,49536.22486960057,2284567.8590701474,"3126 Maple St, City 1017, State 43006"
112393.94678292377,6.3699808010468075,5.785150112341579,6.966837504410445,13073.214107645299,1935468.855447597,"5047 Maple St, City 1018, State 50785"
33055.13807272189,2.7157849824830977,9.6711132322831,6.841491573300846,66347.30608446307,1717873.5437161687,"291 Maple St, City 1019, State 16464"
92767.82405221558,5.343872684055309,7.919480140161824,4.447697710470772,27167.868787363594,2027271.1042403877,"1809 Oak St, City 1020, State 60106"
56761.41066352957,8.826278388537617,3.2940403719316835,5.481879249352829,51355.9695950184,1749397.725966002,"7033 Main St, City 1021, State 55040"
113195.65758388773,8.849228975957281,9.34810982273337,2.5522156347057554,39073.50173160042,2578377.7745034974,"8476 Maple St, City 1022, State 24517"
117395.2420648831,2.793901319357448,6.391309663232348,4.205744125234009,19479.27738056193,2112407.857703009,"7780 Maple St, City 1023, State 52866"
114983.98402020906,2.725767061982647,6.22228889344483,6.045092711333488,60004.84100250172,2010334.3566556547,"6586 Main St, City 1024, State 25783"
72679.27949917174,4.101563816015482,6.9652662418574405,4.526676604885717,58185.47183247544,1831910.1201929306,"3572 Pine St, City 1025, State 55631"
107583.8385890382,8.998128500431948,4.045691827398596,5.51349516408616,30744.670504584854,2224128.0697065205,"3760 Oak St, City 1026, State 85346"
106009.44586815634,3.0312206805879915,6.2841623399717905,5.728756649921385,43259.4930701006,2071662.1816995353,"5122 Maple St, City 1027, State 42472"
58719.04259189301,7.75997442101957,8.817890517024221,3.2673457062144693,21758.67023583608,1971980.1639948976,"9001 Pine St, City 1028, State 41087"
104602.39267356096,2.8093249569048258,3.1083772139626076,6.378496864712828,49840.35586850959,1695256.74604287,"3787 Oak St, City 1029, State 11321"
33330.68712439434,6.985102829982603,4.910420122270599,4.299112154545895,25086.742820328043,1402913.7852316862,"1655 Pine St, City 1030, State 55972"
83664.28906338477,4.8485383929531585,3.0171821051069094,3.050925518107719,59865.11773484527,1647383.8111290121,"3069 Maple St, City 1031, State 49361"
50700.79535589328,8.311311703726936,5.909979164048938,6.327079408942219,19130.03177802283,1607214.7045893078,"8587 Pine St, City 1032, State 70977"
40851.01971995509,3.869523590602909,8.098208573456143,4.089094030531268,5962.222483200169,1501431.7006308718,"6677 Main St, City 1033, State 25747"
36925.78814662882,7.113614635119679,8.5914028038024,5.751562191898598,22453.0227279147,1813252.9299186463,"744 Main St, City 1034, State 89402"
92665.98982903258,3.8854602766070796,9.616328327889047,4.740165361107964,17418.411619866634,2223006.166893104,"6575 Maple St, City 1035, State 91851"
60588.746739125956,7.70928226489723,7.259532290795505,3.909358761172502,38038.61858212008,2083452.2121503637,"194 Maple St, City 1036, State 79810"
95229.00943758854,8.989424276485991,4.7823880665702685,6.049382075192847,18240.713957677457,2183717.7464143126,"3898 Oak St, City 1037, State 46350"
35882.07067190481,3.0144143930140803,9.469035643956893,4.922349658223065,54607.34159676716,1608227.8172436014,"5084 Maple St, City 1038, State 58473"
58376.130404754935,8.932765508764028,8.427210277162633,3.9528105121351587,20689.091470260253,1940769.9871876827,"8130 Maple St, City 1039, State 31727"
78554.21631378034,6.748602035314383,7.020999381022012,2.547989351675635,50952.93169432262,1979836.763558672,"7518 Pine St, City 1040, State 66941"
101165.08483550671,3.016883926936192,7.869481510032552,6.477226568833539,42600.60999589206,2402282.3985438542,"3904 Pine St, City 1041, State 60937"
58687.72526388629,5.420334842877696,9.470214485052004,2.177347926708333,69106.24067067247,2136849.790211391,"7963 Maple St, City 1042, State 22025"
86330.22387933082,3.286882347880783,7.986758199310452,6.315936741840281,69993.56350560006,2187144.9182440466,"9375 Pine St, City 1043, State 78832"
109737.99734125684,7.602783110932556,5.578621553093138,3.7998076244157772,61519.19541562645,2433190.038792553,"6957 Pine St, City 1044, State 15685"
85427.68693640741,8.070945075343598,7.9911974160236765,5.196693817507029,54398.91900441882,2201795.4793291427,"6648 Oak St, City 1045, State 50562"
50966.352727827034,2.8463721621823916,3.2819471391477153,6.610998619178426,30119.666910037293,1288492.3734092938,"5591 Pine St, City 1046, State 15430"
32196.070340088423,6.049118821557155,5.704908932814069,2.758533077519492,53962.987263534735,1339588.0384868176,"3881 Maple St, City 1047, State 70487"
108308.89865108368,8.517000448207337,5.844261222919055,4.834752378194051,67183.9099101669,2288582.8075886434,"1771 Oak St, City 1048, State 67590"
31914.246976534843,9.489304332407972,4.167867640945843,5.82216431185096,6519.542400703871,1412753.362773446,"5926 Maple St, City 1049, State 77617"
108723.15054157794,6.10814293393416,3.1615983638623915,5.787919163595287,39964.45551285302,2109885.4832123574,"2058 Pine St, City 1050, State 48671"
77604.34206244908,9.602233788891256,3.9336686564642,4.62815957299752,19169.889785248248,1851264.1023235552,"5336 Oak St, City 1051, State 81257"
114516.09286616066,6.2855117636482385,7.582350470579385,5.1236972995322905,41261.96053147528,2407748.572077065,"7079 Oak St, City 1052, State 92259"
101890.49121962988,5.153523956799264,8.616021714545813,5.7876349706642225,35319.060834327924,2189451.335006852,"2729 Pine St, City 1053, State 99763"
119814.06994800037,8.785625028423164,9.91742444908882,6.205138188787059,42424.95780089848,2712960.154424647,"5784 Oak St, City 1054, State 85036"
61564.063390653915,5.9438616836647125,5.42454452175946,5.809065484379319,40812.544392217074,1628203.9683491166,"8176 Oak St, City 1055, State 72248"
99046.94600380142,5.775220084516184,7.195654555827712,3.7700247159062132,67406.95754595654,2281651.0287645166,"6902 Maple St, City 1056, State 86851"
66173.7822248318,5.922499915278626,9.560014767705853,6.983632005288666,40892.09708075784,2244251.318351658,"2298 Maple St, City 1057, State 90775"
73188.8058273518,8.774280014957963,4.169292469367068,4.172513468596522,60005.08572811637,2035386.7103771244,"7291 Oak St, City 1058, State 36085"
86475.49168965331,8.655532333504418,8.023519104399199,2.122323513794667,25788.318642055023,1967167.6005865175,"5319 Pine St, City 1059, State 73493"
108630.94027677049,5.22815993952169,8.284851132044142,3.81308475792731,33476.54477141818,2222957.4232305363,"4035 Maple St, City 1060, State 58248"
118567.51222793656,4.6663988789642,3.6228287510853687,2.6389147728692164,35576.87594291264,1893857.0872578612,"9773 Oak St, City 1061, State 80169"
99144.60724780663,5.935424192313034,9.028745696281455,2.607213078641875,23117.322816799682,1951161.6313893641,"2052 Main St, City 1062, State 81444"
67599.01039506003,6.582180077896872,8.691735329775907,3.407675200534472,29686.366996067092,2007712.1199188773,"6131 Pine St, City 1063, State 55777"
67922.13020493631,3.9066976850239756,3.233821046042041,2.266877470886304,43903.35016534039,1396168.962505364,"1824 Maple St, City 1064, State 25641"
96382.40714300024,8.351640677724724,3.6375909041603602,5.442560942047815,42712.2046147946,2037936.9753213776,"9144 Pine St, City 1065, State 95340"
51489.94311914721,5.891862125859383,3.3438882572429662,2.3699444210095253,46368.297397276234,1514530.5235181092,"3028 Oak St, City 1066, State 38536"
39942.67018182552,4.672364387359677,5.3432047225955355,3.016447777179781,27868.16450230917,1299166.4561492568,"5874 Main St, City 1067, State 24709"
61915.99418766989,2.854567943711925,6.565022934759483,2.464498572470597,25529.04718494871,1445597.3204453134,"3846 Oak St, City 1068, State 87245"
55851.509248867354,3.9107612832288554,6.726434095682402,2.3158386545151552,44755.1623790206,1642626.6179357602,"1418 Oak St, City 1069, State 63897"
56667.73084103911,9.59424937404787,4.873667318386099,3.3387583276977084,13636.013647789123,1710513.1653111055,"2773 Pine St, City 1070, State 65427"
51024.697594491896,4.440797494556213,9.38117820592192,4.85949483830185,21447.0503295891,1765447.9605484067,"2250 Pine St, City 1071, State 30242"
33788.38706727257,3.3508743149362825,5.577839529103392,6.823427782234209,7738.3029019446885,1263968.0565943758,"1626 Oak St, City 1072, State 94525"
31608.654126007244,5.685382333239946,3.3188510917574674,6.377783271748031,9719.705418745209,1091239.0055345458,"1848 Oak St, City 1073, State 18770"
118895.01507624284,4.4567019468819895,5.101589780789705,6.379669627226624,20819.913151939578,2107216.3105102344,"1137 Maple St, City 1074, State 20466"
68499.58203622761,2.2812740021695532,6.717765957809089,2.880335180188288,6269.4032192997365,1465539.939627511,"1158 Main St, City 1075, State 87586"
64589.398244371354,4.585161738235338,5.857552758117624,3.3245359674891004,20951.688485685,1472938.7164147221,"9842 Pine St, City 1076, State 24478"
91168.25544237628,6.352868991515749,4.9168976336948145,2.3819665839765287,47573.46099903169,1875197.9557726295,"5414 Main St, City 1077, State 15611"
49642.84990785578,6.413698976159735,3.919262748350222,5.892341699575925,8971.960100480648,1490072.4834260908,"1587 Maple St, City 1078, State 40166"
115496.50655552027,4.85247136941511,8.734151500673608,2.34908150742781,33387.88405665166,2534528.229172172,"2324 Oak St, City 1079, State 68609"
100771.05129739968,5.578422050020805,9.973016694869344,4.7834783541042665,64352.071149770716,2708957.4488403844,"7917 Pine St, City 1080, State 38014"
38046.99020810336,9.724143345878131,5.306794934667174,3.2393778616197535,56433.51388015106,1538243.833720807,"9564 Pine St, City 1081, State 78739"
67582.26982064356,5.018787817842493,5.671347309236228,3.2172281701437235,24853.43764916572,1459268.1537291012,"5895 Maple St, City 1082, State 72831"
109120.64768059482,4.065814506079864,7.326262672738699,6.953625276238026,65112.35614745706,2295697.8117589476,"762 Main St, City 1083, State 73702"
115025.88200622692,3.947736352534081,8.02909032314879,5.783899034892687,26427.022288602115,2309063.690218616,"4081 Oak St, City 1084, State 14071"
72066.13601248828,5.662116901633073,5.7442067436251385,6.18469679145525,9713.507261941562,1416539.7255141465,"4626 Pine St, City 1085, State 32362"
85207.02502896369,8.076161189735553,9.334506618872707,4.859913426720063,69613.63718992738,2437624.27137552,"9008 Pine St, City 1086, State 27854"
45033.055148286774,3.6479054735077856,6.9200279246024285,6.355071436968746,61551.46426729616,1825447.452488106,"3288 Pine St, City 1087, State 56782"
119205.1763523279,7.6743690171261445,6.152730534841517,5.227452695831765,35285.630914571,2499484.2756876065,"5707 Oak St, City 1088, State 26894"
50850.453124509906,2.1691985867953303,7.526709272119336,6.7308685239817265,48314.47407250625,1611690.1633790447,"7962 Main St, City 1089, State 54665"
114845.85967216131,5.351463823871568,9.669626937744212,3.406692930228184,48629.82506068356,2491616.3120279284,"6785 Main St, City 1090, State 68650"
88468.19840931316,8.206920521622294,8.561866060951939,4.976597728914475,17641.344997479922,2274206.1225859257,"5494 Maple St, City 1091, State 49356"
84696.31153909731,4.709863646195451,3.2800919137458706,5.450656739684461,18003.161154986097,1691926.0342902993,"9417 Oak St, City 1092, State 44633"
76141.96599148578,6.509896811563196,5.326169375179718,3.964686525139033,35522.745717868675,1756248.648076933,"766 Maple St, City 1093, State 34640"
50760.28305459829,3.6398338626072864,6.2938127946585585,6.398539912020266,64252.254108950365,1682880.412982448,"3450 Oak St, City 1094, State 15765"
45887.522880495744,7.935963129009378,5.201623005463737,6.899015815520772,5649.595365807101,1450420.7041351816,"4975 Pine St, City 1095, State 11383"
49843.75881631578,2.418232826150077,7.901312925813196,4.468847456863308,55862.86633670836,1531699.074787637,"2436 Main St, City 1096, State 39992"
46779.443592982905,8.820341159004002,8.783884049038068,3.9532032740216954,8739.24094145252,1751840.1459288064,"1451 Maple St, City 1097, State 50692"
100162.6026210078,3.585571091373345,8.119415666296902,4.3596896427822935,36084.43746740266,2112077.956682103,"7059 Main St, City 1098, State 92361"
61511.273325005706,8.995184253666647,9.925333007797928,6.263683728659658,46461.73414977597,2153053.3575670277,"9630 Pine St, City 1099, State 57556"
35205.84089070567,4.820233930404139,4.9078335352512035,5.227342127590838,49639.352360360215,1455321.907640659,"2368 Oak St, City 1100, State 51842"
117219.23671267302,7.781468595795893,9.124926465170951,2.2238618625904754,8801.15213503424,2450313.5985456756,"7160 Maple St, City 1101, State 80734"
109540.7296467083,4.553802382289508,8.366358656221404,4.710849552228574,32209.235129957935,2364349.740380425,"8935 Main St, City 1102, State 82822"
113497.70548756917,9.24729336987718,5.535251302907023,2.086500613704849,42949.4219326511,2240696.9201300764,"9737 Maple St, City 1103, State 12829"
119541.70403817917,3.013097004146995,8.13887180559878,5.892676855017028,9292.95992489045,2022069.1725005426,"2614 Pine St, City 1104, State 49980"
45650.572429753855,3.4281583141807896,3.728531694927729,3.6415613677123186,13781.146178695135,1151081.8604902064,"9441 Pine St, City 1105, State 14819"
65661.78170123929,5.944241001270418,8.525334376383867,4.360037410586647,48137.184317762505,1940932.3896300637,"7880 Main St, City 1106, State 42225"
98241.46281336821,2.655507512305169,6.726314218109718,5.99339052953816,38906.48277839236,1938562.4576512543,"8557 Main St, City 1107, State 79656"
92641.8556248413,3.5678414776140954,5.046031208964772,2.232244086428808,15518.862982438885,1527349.456887014,"6477 Oak St, City 1108, State 88385"
43850.63157058696,9.550131057696115,7.590441112489261,2.7927076779580524,39790.556899457675,1778449.9196171304,"4777 Oak St, City 1109, State 85875"
103424.9812491556,9.811917289183096,7.491339991000863,3.9898018822255743,64325.004273887025,2723204.68377203,"2418 Main St, City 1110, State 84447"
50199.65146529946,5.0100746346433755,4.466403559037198,3.149625817727803,6013.193010398655,1183822.3185564151,"4683 Oak St, City 1111, State 82361"
50143.58533403608,9.386288168111484,3.212781903680683,3.6895071288753156,46771.19527658055,1463333.6998728586,"1847 Pine St, City 1112, State 60618"
78327.69806040722,6.358597405387454,6.035358108311717,6.990873689462325,9787.278249347226,1907891.4415719905,"8883 Pine St, City 1113, State 91844"
83364.59413575329,4.157939726990136,6.986583085410949,6.127072187869054,5419.213792705555,1828659.0371166435,"2513 Main St, City 1114, State 32500"
82207.75870540302,7.619189768644789,9.136236948594188,6.419509074800542,14792.541762941197,1988553.8756637066,"9334 Pine St, City 1115, State 76513"
38233.81536579794,7.271214452598858,9.49751756953316,6.685273167828877,32488.931070504754,1934937.7642132938,"8734 Maple St, City 1116, State 91206"
108971.47763673423,9.913002552869866,6.701636527097365,3.7046794015709783,57152.35993382694,2731244.784745049,"9595 Maple St, City 1117, State 96427"
53904.003832983544,4.120378299274266,8.276624386379815,3.4853847889823637,23316.057279296314,1368277.1415269838,"3493 Main St, City 1118, State 80461"
41656.34291545238,7.376476021293883,6.075122906295979,3.1703124628603745,45668.75880526931,1471279.6282328418,"1134 Main St, City 1119, State 25218"
109987.32718820794,2.416190040235575,8.222575096010251,6.150584556540613,31725.18146709493,1936779.516741211,"4866 Oak St, City 1120, State 51528"
116008.6348406778,2.9091683095737553,4.433610674574169,5.397759311425925,20231.56647779052,1915793.787509046,"3001 Oak St, City 1121, State 50434"
107591.48555389055,2.031346999608746,5.59745314362472,3.1808599124143866,38426.06242838581,2011873.1901848163,"6705 Main St, City 1122, State 88353"
102856.44672523903,9.995685448477385,7.439595991695303,3.884969146052274,56835.19187422051,2534791.5277441824,"7366 Maple St, City 1123, State 60293"
88971.77825751196,8.418189577179822,3.127105759249552,4.533558819663991,59112.00405364937,2131562.0768435085,"1078 Pine St, City 1124, State 65272"
79577.16335482254,8.293784117868327,8.05722917237268,4.6407002863687685,60023.769572020385,2377434.0587156345,"8344 Main St, City 1125, State 18670"
37828.80839202691,6.077808602305438,8.848748508877168,6.4436386427585735,27006.257816073663,1888633.5754590577,"1686 Pine St, City 1126, State 90702"
